episode,decision,advantage,accepted,teacher_reward,teacher_queue,teacher_delay,teacher_travel_time,candidate_reward,candidate_queue,candidate_delay,candidate_travel_time
1,1005,-1.271666666666663,False,-46.57,4.041111111111111,0.5808073425700491,436.480884385076,-47.66,4.131944444444445,0.5618464851334325,436.45969599263015
1,1010,-2.865555555555561,False,-47.43,4.135,0.5170545405826796,468.71395670198063,-49.870000000000005,4.347777777777778,0.515718568416465,468.7245508982036
1,1015,1.700000000000017,True,-50.610000000000014,4.485,0.4980836543945897,499.91570704744356,-48.91,4.347222222222223,0.4783552623109831,499.88162137263936
1,1020,1.8724389683630034,True,-53.95,4.783333333333334,0.4794501542570261,530.1777982496545,-52.07,4.626666666666665,0.48701118589402537,530.169507139567
1,1030,-3.765002110620902,False,-56.75999999999999,5.052777777777778,0.4855919029214501,588.0902809765086,-59.97999999999999,5.32111111111111,0.49392734687568984,588.1054813450023
1,1035,1.8599999999999994,True,-59.57,5.3002777777777785,0.5134804065761369,615.7185628742515,-57.71,5.145277777777779,0.49748522684695884,615.694150161216
1,1040,-1.384862802205074,False,-60.05,5.340833333333334,0.5003529469161366,642.557346844772,-61.22,5.438333333333334,0.5202157491212087,642.5808383233533
1,1045,-2.1805180623169265,False,-54.15000000000001,4.902444444444445,0.5027476794177519,668.8198986642101,-56.010000000000005,5.057444444444445,0.5132657417346854,668.8475356978352
1,1060,-2.2606666666666726,False,-46.306666666666665,4.135388888888889,0.42196824616008044,743.9461077844311,-48.24666666666667,4.295722222222222,0.42007268024919087,743.9567019806541
1,1070,-0.10613303968186871,False,-41.026666666666664,3.6821666666666673,0.39006747941514985,790.9719023491479,-41.11666666666666,3.689666666666667,0.3912005190970226,790.9691386457854
1,1085,-2.5550000000000015,False,-29.606666666666673,2.626,0.33627381676580653,857.5882081989866,-31.796666666666674,2.8085,0.3336959653503714,857.5932749884846
1,1130,1.4499999999999993,True,-24.360000000000003,2.038,0.24024271673619643,1022.1773376324275,-22.910000000000004,1.917166666666667,0.22919838619277771,1022.1842468908337
1,1135,2.09,True,-25.19,2.165,0.28591919856935777,1037.1837862736065,-23.1,1.9863888888888885,0.27144068478570726,1037.1672040534315
1,1140,1.6499999999999915,True,-25.529999999999994,2.214444444444444,0.3242830416869646,1051.290188853063,-23.880000000000003,2.076944444444445,0.30577088338524333,1051.2759097190235
1,1150,-0.9683333333333355,False,-22.299999999999997,1.9647222222222225,0.3108175502753157,1077.147858129894,-23.13,2.0338888888888893,0.3094709766991219,1077.163519115615
1,1155,-1.1083333333333325,False,-22.459999999999994,1.9608333333333334,0.2531865920620179,1088.8894518654997,-23.409999999999993,2.04,0.2502164712778451,1088.873330262552
1,1165,-0.1153782649026392,False,-23.773333333333333,2.0828333333333333,0.28894683448086017,1109.8608935974205,-23.863333333333333,2.0950555555555557,0.2898806549390548,1109.8779364348227
1,1170,-2.6006352058814524,False,-21.75,1.857777777777778,0.27362034990648765,1119.3841547673883,-23.970000000000006,2.0430555555555556,0.28370000023237857,1119.387839705205
1,1175,1.5000000000000036,True,-28.360000000000003,2.5822222222222226,0.35158026960154304,1128.0723169046523,-26.86,2.4569444444444453,0.3505391355937261,1128.03316444035
1,1200,-0.841869661813135,False,-11.856666666666666,1.1095555555555554,0.206869931831211,1158.5753109166283,-12.576666666666664,1.1695555555555557,0.2087395936443466,1158.5693228926762
1,1205,0.47000000000000064,True,-9.21,0.8213888888888891,0.19672169852950402,1162.7789037309994,-8.74,0.7822222222222225,0.19280908920850964,1162.782128051589
1,1210,-0.8266666666666675,False,-8.83,0.819722222222222,0.1745272548210752,1166.2699216950714,-9.540000000000001,0.8780555555555554,0.16603182594578214,1166.262091202211
1,1225,0.0,False,-6.810000000000002,0.5791666666666667,0.11207672228973761,1173.005527406725,-6.810000000000002,0.5791666666666667,0.11207672228973761,1173.005527406725
1,1230,-0.019999999999998685,False,-5.680000000000001,0.4947222222222223,0.11186030955933976,1174.3431598341779,-5.699999999999999,0.49166666666666664,0.10592021961932284,1174.3311837862736
1,1240,0.0,False,-4.91,0.4324999999999999,0.10996962521152678,1175.8991248272685,-4.91,0.4324999999999999,0.10996962521152678,1175.8991248272685
1,1245,-0.047858334833348656,False,-1.56,0.1330555555555555,0.10731719634401968,1176.1791801013358,-1.6000000000000003,0.13638888888888887,0.10850886451070137,1176.18010133579
1,1250,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1255,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1260,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1265,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1270,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1275,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1280,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1285,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1290,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1295,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1300,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1305,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1310,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1315,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1320,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1325,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1330,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1335,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1340,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1345,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1350,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1355,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1360,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1365,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1370,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1375,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1380,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1385,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1390,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1395,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1400,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1405,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1410,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1415,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1420,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1425,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1430,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1435,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1440,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1445,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1450,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1455,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1460,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1465,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1470,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1475,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1480,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1485,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1490,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1495,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1500,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1505,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1510,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1515,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1520,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1525,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1530,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1535,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1540,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1545,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1550,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1555,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1560,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1565,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1570,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1575,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1580,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1585,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1590,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1595,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1600,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1605,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1610,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1615,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1620,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1625,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1630,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1635,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1640,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1645,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1650,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1655,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1660,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1665,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1670,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1675,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1680,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1685,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1690,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1695,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1700,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1705,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1710,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1715,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1720,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1725,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1730,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1735,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1740,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
1,1745,0.0,False,0.0,0.0,0.0,1176.230308613542,0.0,0.0,0.0,1176.230308613542
