timestamp,policy,test_steps,seed,beta,alpha,travel_time,throughput,queue,delay_ratio_apx,rewards,decisions,ugat_agreement_rate,cmp_ugat_score_mse,cmp_ugat_normalized_score_mse,mean_selected_phase_pressure,mean_upstream_speed_ratio,mean_downstream_speed_ratio,adapter_decisions,adapter_uncertain_decisions,adapter_overrides,adapter_downstream_vetoes
2026-08-16T07:45:43,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,2627,0,0
2026-08-16T07:47:31,cmp_frap,9000,4444,0.6,0.6,1312.9479502533395,2147.0,21.071332931518555,0.3606553077697754,-166.49417114257812,899.0,0.5764182424916574,2049713.5925267711,0.40070778491491277,17.605522917980814,0.03911837885465719,0.06385800005335676,4500,1444,649,10
2026-08-16T07:57:10,cmp_frap,100,4444,0.6,0.6,37.81042654028436,97.0,5.119999885559082,0.22709177434444427,-35.52000045776367,9.0,0.5777777777777777,4528027.572265625,0.16508566393620439,30.849507207671802,0.23651986506041225,0.2211649573433002,50,7,0,0
2026-08-16T07:59:50,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,2627,0,0
2026-08-16T08:01:30,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,2627,0,0
2026-08-16T08:03:28,cmp_frap,9000,4444,0.6,0.6,1037.8945186549977,2171.0,8.14799976348877,0.14219409227371216,-65.1207275390625,899.0,0.43893214682981097,3560000.470082067,0.39428769089364435,15.741896820058411,0.04061208558619104,0.06804475050457051,4500,2616,3,0
2026-08-16T08:05:37,cmp_frap,9000,4444,0.6,0.6,1037.8945186549977,2171.0,8.14799976348877,0.14219409227371216,-65.1207275390625,899.0,0.43893214682981097,3560000.470082067,0.39428769089364435,15.741896820058411,0.04061208558619104,0.06804475050457051,4500,2616,3,0
2026-08-16T08:07:38,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,2627,0,0
2026-08-16T08:08:53,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,2627,0,0
2026-08-16T08:10:40,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,2627,0,0
2026-08-16T08:12:40,cmp_frap,9000,4444,0.6,0.6,1037.8945186549977,2171.0,8.14799976348877,0.14219409227371216,-65.1207275390625,899.0,0.43893214682981097,3560000.470082067,0.39428769089364435,15.741896820058411,0.04061208558619104,0.06804475050457051,4500,2616,3,0
2026-08-16T08:14:39,cmp_frap,9000,4444,0.6,0.6,1037.8945186549977,2171.0,8.14799976348877,0.14219409227371216,-65.1207275390625,899.0,0.43893214682981097,3560000.470082067,0.39428769089364435,15.741896820058411,0.04061208558619104,0.06804475050457051,4500,2616,3,0
2026-08-16T08:16:48,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,2627,0,0
2026-08-16T08:19:06,cmp_frap,100,4444,0.6,0.6,37.81042654028436,97.0,5.119999885559082,0.22709177434444427,-35.52000045776367,9.0,0.5777777777777777,4528027.572265625,0.16508566393620439,30.849507207671802,0.23651986506041225,0.2211649573433002,50,7,0,0
2026-08-16T08:21:16,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,2627,0,0
2026-08-16T08:23:02,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,2627,0,0
2026-08-16T08:25:03,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,2627,0,0
