timestamp,travel_time,throughput,queue,delay,rewards
2026-08-08T14:16:48,53.71951219512195,22.0,0.08749999850988388,13859.769679029017,-1.2899999618530273
2026-08-08T14:21:07,53.71951219512195,22.0,0.08749999850988388,13859.769679029017,-1.2899999618530273
2026-08-08T15:29:58,428.710358699296,2912.0,6.85069465637207,2688927.7970196134,-111.58277893066406
