timestamp,max_frap_weight,travel_time,throughput,queue,delay_ratio_apx,rewards
2026-08-09T09:39:07,0.0,464.7257794166946,2829.0,9.196701049804688,0.1661781668663025,-148.852783203125
2026-08-09T09:43:26,0.1,464.74220583305396,2829.0,9.19704818725586,0.16618318855762482,-148.85890197753906
2026-08-09T09:48:10,1.0,428.710358699296,2912.0,6.85069465637207,0.15971146523952484,-111.58277893066406
2026-08-09T09:59:58,1.0,428.710358699296,2912.0,6.85069465637207,0.15971146523952484,-111.58277893066406
2026-08-09T10:04:16,1.0,428.710358699296,2912.0,6.85069465637207,0.15971146523952484,-111.58277893066406
